"race","yt_district","candidate","length","uid","uid_ext"
"hou2014","CA36","Ruiz",32.089967,"3yTg4LDjaZA","CA36_Ruiz/3yTg4LDjaZA"
"hou2014","CA36","Ruiz",32.088333,"4s8TB0tpqdA","CA36_Ruiz/4s8TB0tpqdA"
"hou2014","CA36","Ruiz",32.043333,"9Vwp6M-1--Y","CA36_Ruiz/9Vwp6M-1--Y"
"hou2014","CA36","Ruiz",32.043533,"bFKis9jmKvA","CA36_Ruiz/bFKis9jmKvA"
"hou2014","CA36","Ruiz",32.043533,"ILYG3qLolJg","CA36_Ruiz/ILYG3qLolJg"
"hou2014","CA36","Ruiz",32.043533,"IrgxqhzVSec","CA36_Ruiz/IrgxqhzVSec"
"hou2014","CA36","Ruiz",31.950656,"KHm7Pj4HWCg","CA36_Ruiz/KHm7Pj4HWCg"
"hou2014","CA36","Ruiz",32.088333,"KPLOgY8xtpI","CA36_Ruiz/KPLOgY8xtpI"
"hou2014","CA36","Ruiz",33.436667,"R70klY6_kdg","CA36_Ruiz/R70klY6_kdg"
"hou2014","CA36","Ruiz",32.043533,"VmlOegTjIPw","CA36_Ruiz/VmlOegTjIPw"
"hou2014","CA36","Ruiz",33.668333,"WvBfEk-uuWw","CA36_Ruiz/WvBfEk-uuWw"
"hou2014","CA52","DeMaio",30.000178,"5NpF2xJpvro","CA52_DeMaio/5NpF2xJpvro"
"hou2014","CA52","DeMaio",30,"8bg1KxYLYNA","CA52_DeMaio/8bg1KxYLYNA"
"hou2014","CA52","DeMaio",63.065,"A2nQvJ-sWno","CA52_DeMaio/A2nQvJ-sWno"
"hou2014","CA52","DeMaio",30.091667,"cWu-Tk52aBg","CA52_DeMaio/cWu-Tk52aBg"
"hou2014","CA52","DeMaio",29.001667,"j7roPkNeDyc","CA52_DeMaio/j7roPkNeDyc"
"hou2014","CA52","DeMaio",30.881667,"mOdYO8E3g8M","CA52_DeMaio/mOdYO8E3g8M"
"hou2014","CA52","DeMaio",30.091667,"qx8LmBtSoHc","CA52_DeMaio/qx8LmBtSoHc"
"hou2014","CA52","DeMaio",30.091667,"yx8hujWmltg","CA52_DeMaio/yx8hujWmltg"
"hou2014","CA52","Peters",30.000178,"9bAuOfdhUX4","CA52_Peters/9bAuOfdhUX4"
"hou2014","CA52","Peters",30,"oBwuefz-vE4","CA52_Peters/oBwuefz-vE4"
"hou2014","CA52","Peters",29.93,"PSaKi6HqLqE","CA52_Peters/PSaKi6HqLqE"
"hou2014","CA52","Peters",30.416667,"smRIEZldOG4","CA52_Peters/smRIEZldOG4"
"hou2014","CA52","Peters",30,"wTOeMRIiIPo","CA52_Peters/wTOeMRIiIPo"
"hou2014","CA52","Peters",34.016667,"YisGeUbvQL4","CA52_Peters/YisGeUbvQL4"
"hou2014","CO03","Tipton",30.046611,"s7Mov1-1RfU","CO03_Tipton/s7Mov1-1RfU"
"hou2014","CO05","Halter",30.068333,"CMBNBVDMwtk","CO05_Halter/CMBNBVDMwtk"
"hou2014","CO05","Halter",30.045,"g1sSt5WPTng","CO05_Halter/g1sSt5WPTng"
"hou2014","CO05","Halter",30.068333,"w_ZagLBY_ws","CO05_Halter/w_ZagLBY_ws"
"hou2014","CO06","Coffman",29.976956,"FFTEcxlosY4","CO06_Coffman/FFTEcxlosY4"
"hou2014","CO06","Coffman",15.0233,"xwHrG9s4i2w","CO06_Coffman/xwHrG9s4i2w"
"hou2014","CO06","Romanoff",27.793333,"3MenZHXpadU","CO06_Romanoff/3MenZHXpadU"
"hou2014","CO06","Romanoff",59.628333,"6DegeHtv7Wo","CO06_Romanoff/6DegeHtv7Wo"
"hou2014","CO06","Romanoff",60.811667,"BcLeJFllC3k","CO06_Romanoff/BcLeJFllC3k"
"hou2014","CO06","Romanoff",30,"FQLNaMyCi2k","CO06_Romanoff/FQLNaMyCi2k"
"hou2014","CO06","Romanoff",27.328333,"GgjcwmIPgJQ","CO06_Romanoff/GgjcwmIPgJQ"
"hou2014","CO06","Romanoff",29.21,"ggLFp2KPYbM","CO06_Romanoff/ggLFp2KPYbM"
"hou2014","CO06","Romanoff",30.185,"IH6G7BYjbBA","CO06_Romanoff/IH6G7BYjbBA"
"hou2014","CO06","Romanoff",31.276667,"Jy47aTBw9Gk","CO06_Romanoff/Jy47aTBw9Gk"
"hou2014","CO06","Romanoff",30.000178,"LDMWbJOiHvo","CO06_Romanoff/LDMWbJOiHvo"
"hou2014","CO06","Romanoff",30.068333,"mwLZjTRBXEo","CO06_Romanoff/mwLZjTRBXEo"
"hou2014","CO06","Romanoff",57.12,"pFEEOmHwd_g","CO06_Romanoff/pFEEOmHwd_g"
"hou2014","CO06","Romanoff",30.000178,"rmlr26FickY","CO06_Romanoff/rmlr26FickY"
"hou2014","CO06","Romanoff",31.09,"v8qU1x26wyU","CO06_Romanoff/v8qU1x26wyU"
"hou2014","CO06","Romanoff",30.116278,"W39ixEQCXEM","CO06_Romanoff/W39ixEQCXEM"
"hou2014","CO06","Romanoff",63.065,"wwres4kq0Qo","CO06_Romanoff/wwres4kq0Qo"
"hou2014","CT05","Esty",30.069833,"1yeBv63YI6w","CT05_Esty/1yeBv63YI6w"
"hou2014","CT05","Esty",30.069833,"3lrFgU5rN9A","CT05_Esty/3lrFgU5rN9A"
"hou2014","CT05","Esty",30.1395,"CMaC3mWRlNs","CT05_Esty/CMaC3mWRlNs"
"hou2014","CT05","Esty",30.069833,"NS95W2kzaEE","CT05_Esty/NS95W2kzaEE"
"hou2014","CT05","Esty",30.115,"qkLhzINT_-s","CT05_Esty/qkLhzINT_-s"
"hou2014","CT05","Esty",30.069833,"stXe38U3jis","CT05_Esty/stXe38U3jis"
"hou2014","CT05","Esty",30.068333,"xNw5Vr8Zdtk","CT05_Esty/xNw5Vr8Zdtk"
"hou2014","CT05","Greenberg",30.045,"KWGf5zsDJZM","CT05_Greenberg/KWGf5zsDJZM"
"hou2014","CT05","Greenberg",30.045,"pouf82rk0U4","CT05_Greenberg/pouf82rk0U4"
"hou2014","CT05","Greenberg",30,"q-Lb0Y1qUJ0","CT05_Greenberg/q-Lb0Y1qUJ0"
"hou2014","CT05","Greenberg",30.045,"qtqaUQ_pApc","CT05_Greenberg/qtqaUQ_pApc"
"hou2014","CT05","Greenberg",30.138333,"uYw6cw9U5ak","CT05_Greenberg/uYw6cw9U5ak"
"hou2014","FL02","Graham",31.066667,"_uK4pQfQoAI","FL02_Graham/_uK4pQfQoAI"
"hou2014","FL02","Graham",31.045,"2kiEoJk3oHU","FL02_Graham/2kiEoJk3oHU"
"hou2014","FL02","Graham",31.113333,"8n1JcjMOKxY","FL02_Graham/8n1JcjMOKxY"
"hou2014","FL02","Graham",31.113333,"gq7u-VNuiCc","FL02_Graham/gq7u-VNuiCc"
"hou2014","FL02","Graham",30.998633,"Lax9m-6SYc4","FL02_Graham/Lax9m-6SYc4"
"hou2014","FL02","Graham",31.066667,"mQw5x33YHcE","FL02_Graham/mQw5x33YHcE"
"hou2014","FL02","Graham",60.279,"nmCFSIVGr_g","FL02_Graham/nmCFSIVGr_g"
"hou2014","FL02","Graham",31.045,"Q8sG3nupAss","FL02_Graham/Q8sG3nupAss"
"hou2014","FL02","Graham",31.066667,"r07JE7MR2Uo","FL02_Graham/r07JE7MR2Uo"
"hou2014","FL02","Graham",31.113333,"VLogMsjk3UA","FL02_Graham/VLogMsjk3UA"
"hou2014","FL02","Graham",31.045,"vxo_33BdChk","FL02_Graham/vxo_33BdChk"
"hou2014","FL02","Graham",31.045,"Wbszxf7W2lw","FL02_Graham/Wbszxf7W2lw"
"hou2014","FL02","Graham",31.114733,"Z73aUkZWj3Y","FL02_Graham/Z73aUkZWj3Y"
"hou2014","FL02","Graham",31.068289,"zMDmleXO0yc","FL02_Graham/zMDmleXO0yc"
"hou2014","FL02","Graham",31.114733,"znUjTAr63Bk","FL02_Graham/znUjTAr63Bk"
"hou2014","FL09","Grayson",31.672011,"cT76BX83cr8","FL09_Grayson/cT76BX83cr8"
"hou2014","FL09","Grayson",33.993333,"R2FwfOiJf68","FL09_Grayson/R2FwfOiJf68"
"hou2014","FL13","Jolly",59.443078,"5r0ka9HePyA","FL13_Jolly/5r0ka9HePyA"
"hou2014","FL13","Jolly",32.205,"f1bBJOnnCcE","FL13_Jolly/f1bBJOnnCcE"
"hou2014","FL13","Jolly",30.278811,"JIP30gkdiRE","FL13_Jolly/JIP30gkdiRE"
"hou2014","FL13","Jolly",30.116278,"LBEWQBIZTL4","FL13_Jolly/LBEWQBIZTL4"
"hou2014","FL13","Jolly",31.323333,"LDL6FiGX8vA","FL13_Jolly/LDL6FiGX8vA"
"hou2014","FL13","Jolly",32.158333,"TTE_saQr-ts","FL13_Jolly/TTE_saQr-ts"
"hou2014","FL16","Buchanan",34.411667,"_zSk55UIza8","FL16_Buchanan/_zSk55UIza8"
"hou2014","FL16","Buchanan",34.178333,"bzHCu13ywz8","FL16_Buchanan/bzHCu13ywz8"
"hou2014","FL16","Buchanan",59.163333,"mFAMFeANa7E","FL16_Buchanan/mFAMFeANa7E"
"hou2014","FL18","Murphy",30.116278,"05dXNSz7e3o","FL18_Murphy/05dXNSz7e3o"
"hou2014","FL18","Murphy",30.045,"2jqSd3_X4Vo","FL18_Murphy/2jqSd3_X4Vo"
"hou2014","FL18","Murphy",30.000178,"51sJkNhJTqE","FL18_Murphy/51sJkNhJTqE"
"hou2014","FL18","Murphy",30.046611,"fx6nkBCCsXI","FL18_Murphy/fx6nkBCCsXI"
"hou2014","FL18","Murphy",30,"hdDcnIMXPyY","FL18_Murphy/hdDcnIMXPyY"
"hou2014","FL18","Murphy",30.000178,"IsaySRy-cU4","FL18_Murphy/IsaySRy-cU4"
"hou2014","FL18","Murphy",30.046611,"KJOcgSL6EE4","FL18_Murphy/KJOcgSL6EE4"
"hou2014","FL18","Murphy",30.046611,"kWgycVI_uTA","FL18_Murphy/kWgycVI_uTA"
"hou2014","FL18","Murphy",30.138333,"ng0Lji1w8nM","FL18_Murphy/ng0Lji1w8nM"
"hou2014","FL18","Murphy",30.093056,"OvuSD1A0pUw","FL18_Murphy/OvuSD1A0pUw"
"hou2014","FL18","Murphy",30.046611,"pPbvBFxlTOI","FL18_Murphy/pPbvBFxlTOI"
"hou2014","FL18","Murphy",30.091667,"SdODyl-tFE0","FL18_Murphy/SdODyl-tFE0"
"hou2014","FL19","Clawson",30.091667,"2WMLFuTNzEg","FL19_Clawson/2WMLFuTNzEg"
"hou2014","FL19","Clawson",30.091667,"3itWQ7zytz8","FL19_Clawson/3itWQ7zytz8"
"hou2014","FL19","Clawson",30.091667,"9nN2tLbGqYc","FL19_Clawson/9nN2tLbGqYc"
"hou2014","FL19","Clawson",30.091667,"cE1pPtB5-4Y","FL19_Clawson/cE1pPtB5-4Y"
"hou2014","FL19","Clawson",30.091667,"cvR_k4pGS_M","FL19_Clawson/cvR_k4pGS_M"
"hou2014","FL19","Clawson",30.045,"ir2ap7Cy1HM","FL19_Clawson/ir2ap7Cy1HM"
"hou2014","FL19","Clawson",30.091667,"JFvTJD7cCnc","FL19_Clawson/JFvTJD7cCnc"
"hou2014","FL19","Clawson",30.091667,"JT60IcUqkqM","FL19_Clawson/JT60IcUqkqM"
"hou2014","FL19","Clawson",30.091667,"oJNMxO2ryAI","FL19_Clawson/oJNMxO2ryAI"
"hou2014","FL19","Clawson",30.091667,"PFHhxpYDpto","FL19_Clawson/PFHhxpYDpto"
"hou2014","FL19","Clawson",30.091667,"Pm-DkAf52rU","FL19_Clawson/Pm-DkAf52rU"
"hou2014","FL19","Clawson",30.091667,"TMfmeSaLKVg","FL19_Clawson/TMfmeSaLKVg"
"hou2014","FL19","Clawson",63.738333,"vEQqCK3NXcg","FL19_Clawson/vEQqCK3NXcg"
"hou2014","FL19","Clawson",30.091667,"XOFEI7F5M_k","FL19_Clawson/XOFEI7F5M_k"
"hou2014","FL19","Clawson",30.000178,"ykJmlU1vsTg","FL19_Clawson/ykJmlU1vsTg"
"hou2014","FL22","Frankel",30.093056,"xr2PwjeQS2Y","FL22_Frankel/xr2PwjeQS2Y"
"hou2014","FL26","Curbelo",30,"RkG9NE9p7ok","FL26_Curbelo/RkG9NE9p7ok"
"hou2014","FL26","Curbelo",15.068333,"vvb2ULlJBYk","FL26_Curbelo/vvb2ULlJBYk"
"hou2014","FL26","Curbelo",30.045,"yUSfON6uq8U","FL26_Curbelo/yUSfON6uq8U"
"hou2014","FL26","Garcia",29.79,"cOxR9f1KhbM","FL26_Garcia/cOxR9f1KhbM"
"hou2014","FL26","Garcia",61.578333,"FI0mOgi8vFo","FL26_Garcia/FI0mOgi8vFo"
"hou2014","FL26","Garcia",30.045,"ftduPtdABTc","FL26_Garcia/ftduPtdABTc"
"hou2014","FL26","Garcia",31.113333,"K_ktcFYLcuA","FL26_Garcia/K_ktcFYLcuA"
"hou2014","FL26","Garcia",29.976667,"khTHjyrrIXg","FL26_Garcia/khTHjyrrIXg"
"hou2014","FL26","Garcia",32.228333,"qsL1Wl3D8Qg","FL26_Garcia/qsL1Wl3D8Qg"
"hou2014","FL26","Garcia",30.998333,"tW-mErPLRX4","FL26_Garcia/tW-mErPLRX4"
"hou2014","FL26","Garcia",30.951667,"wffaVLLTqJc","FL26_Garcia/wffaVLLTqJc"
"hou2014","FL26","Garcia",30,"YLoyLyPuB9w","FL26_Garcia/YLoyLyPuB9w"
"hou2014","FL26","Garcia",31.416589,"yWqbtfMM7-8","FL26_Garcia/yWqbtfMM7-8"
"hou2014","GA12","Allen",30.115,"3-Pm6QQAAss","GA12_Allen/3-Pm6QQAAss"
"hou2014","GA12","Allen",30.046611,"79j1jxny4SY","GA12_Allen/79j1jxny4SY"
"hou2014","GA12","Allen",30.000178,"AM609j8lb8A","GA12_Allen/AM609j8lb8A"
"hou2014","GA12","Allen",30.046611,"Eb7BIIowx5E","GA12_Allen/Eb7BIIowx5E"
"hou2014","GA12","Allen",30.045,"Q3Xj6OAJ4Mc","GA12_Allen/Q3Xj6OAJ4Mc"
"hou2014","GA12","Allen",30.000178,"rwGuXQak7x0","GA12_Allen/rwGuXQak7x0"
"hou2014","GA12","Allen",62.020489,"sy5moIUXNWI","GA12_Allen/sy5moIUXNWI"
"hou2014","GA12","Allen",30.069833,"TAwjV5o6ZD4","GA12_Allen/TAwjV5o6ZD4"
"hou2014","GA12","Allen",30.069833,"zBSOMhEjur4","GA12_Allen/zBSOMhEjur4"
"hou2014","GA12","Barrow",31.671667,"4sd71cvmtao","GA12_Barrow/4sd71cvmtao"
"hou2014","GA12","Barrow",31.973867,"9pcHZ0Gx4K0","GA12_Barrow/9pcHZ0Gx4K0"
"hou2014","GA12","Barrow",31.718333,"ARHyWdHI2ZA","GA12_Barrow/ARHyWdHI2ZA"
"hou2014","GA12","Barrow",31.718456,"BKvzvEegbLQ","GA12_Barrow/BKvzvEegbLQ"
"hou2014","GA12","Barrow",31.672011,"bL0gdqIUfkg","GA12_Barrow/bL0gdqIUfkg"
"hou2014","GA12","Barrow",32.181667,"bQwrrQeFRac","GA12_Barrow/bQwrrQeFRac"
"hou2014","GA12","Barrow",31.672011,"dGSNM7v-RYw","GA12_Barrow/dGSNM7v-RYw"
"hou2014","GA12","Barrow",31.718333,"l5qAu2fJiRo","GA12_Barrow/l5qAu2fJiRo"
"hou2014","GA12","Barrow",32.02,"ogaGZpdvBCg","GA12_Barrow/ogaGZpdvBCg"
"hou2014","GA12","Barrow",31.671667,"TzRAoILd5QA","GA12_Barrow/TzRAoILd5QA"
"hou2014","HI01","Takai",30.72,"42rYcIO5emA","HI01_Takai/42rYcIO5emA"
"hou2014","HI01","Takai",31.16,"aiQ7y167qRM","HI01_Takai/aiQ7y167qRM"
"hou2014","HI01","Takai",30.000178,"cPY7H8GRXw0","HI01_Takai/cPY7H8GRXw0"
"hou2014","HI01","Takai",30.835,"Dg7WwifgZi0","HI01_Takai/Dg7WwifgZi0"
"hou2014","HI01","Takai",30.673556,"DvPFNVhQYbM","HI01_Takai/DvPFNVhQYbM"
"hou2014","HI01","Takai",30.045,"e8Kt_a93LTg","HI01_Takai/e8Kt_a93LTg"
"hou2014","HI01","Takai",30.115,"mR1cJsQxukw","HI01_Takai/mR1cJsQxukw"
"hou2014","HI01","Takai",30.788333,"MvIUqz5aYQA","HI01_Takai/MvIUqz5aYQA"
"hou2014","HI01","Takai",30,"P861oJQEWL4","HI01_Takai/P861oJQEWL4"
"hou2014","HI01","Takai",30.463333,"QWtWl8zLZeE","HI01_Takai/QWtWl8zLZeE"
"hou2014","HI01","Takai",30.743211,"TeBbu_aKYeE","HI01_Takai/TeBbu_aKYeE"
"hou2014","HI01","Takai",30.882533,"W_FbWA1pQNI","HI01_Takai/W_FbWA1pQNI"
"hou2014","HI01","Takai",30.091667,"wquw_0GPJxo","HI01_Takai/wquw_0GPJxo"
"hou2014","IA01","Blum",30.091667,"2zMou4-aXFo","IA01_Blum/2zMou4-aXFo"
"hou2014","IA01","Blum",60.208333,"AUue4tmtpDU","IA01_Blum/AUue4tmtpDU"
"hou2014","IA01","Blum",60.07,"cHbm4PjoUiw","IA01_Blum/cHbm4PjoUiw"
"hou2014","IA01","Blum",30.371667,"Fdk3bnOTZus","IA01_Blum/Fdk3bnOTZus"
"hou2014","IA01","Blum",31.045,"h8CO3okCPYg","IA01_Blum/h8CO3okCPYg"
"hou2014","IA01","Blum",30.091667,"ikq1ODpxLn8","IA01_Blum/ikq1ODpxLn8"
"hou2014","IA01","Blum",30.045,"nX2dynjzVQM","IA01_Blum/nX2dynjzVQM"
"hou2014","IA01","Blum",30.046611,"u4Br_xWqNiE","IA01_Blum/u4Br_xWqNiE"
"hou2014","IA01","Blum",30.000178,"wyU9U-BSCPY","IA01_Blum/wyU9U-BSCPY"
"hou2014","IA01","Murphy",30.068333,"-MSWed7Q8AA","IA01_Murphy/-MSWed7Q8AA"
"hou2014","IA01","Murphy",30.046611,"2v_ja3ivZ74","IA01_Murphy/2v_ja3ivZ74"
"hou2014","IA01","Murphy",30.068333,"3VmkGJsgCag","IA01_Murphy/3VmkGJsgCag"
"hou2014","IA01","Murphy",30.068333,"96kevT3pNHw","IA01_Murphy/96kevT3pNHw"
"hou2014","IA01","Murphy",30.045,"erYoIWh-toE","IA01_Murphy/erYoIWh-toE"
"hou2014","IA01","Murphy",30.045,"O--6TjyvN24","IA01_Murphy/O--6TjyvN24"
"hou2014","IA01","Murphy",30,"Rnmh2--XxWw","IA01_Murphy/Rnmh2--XxWw"
"hou2014","IA01","Murphy",30.045,"snMjJO1DSeY","IA01_Murphy/snMjJO1DSeY"
"hou2014","IA01","Murphy",30.045,"VmSkhHHihDI","IA01_Murphy/VmSkhHHihDI"
"hou2014","IA01","Murphy",30.068333,"XmUUYWYldFI","IA01_Murphy/XmUUYWYldFI"
"hou2014","IA02","Loebsack",30.045,"ktNqfjNegUY","IA02_Loebsack/ktNqfjNegUY"
"hou2014","IA02","Loebsack",30.045,"sPlNlna0Xeo","IA02_Loebsack/sPlNlna0Xeo"
"hou2014","IA02","Loebsack",30.000178,"Uz2D_oQH4U0","IA02_Loebsack/Uz2D_oQH4U0"
"hou2014","IA02","MillerMeeks",30.091667,"CDbuGrKOpXw","IA02_MillerMeeks/CDbuGrKOpXw"
"hou2014","IA02","MillerMeeks",30.091667,"nCNxKdW3ZPo","IA02_MillerMeeks/nCNxKdW3ZPo"
"hou2014","IA02","MillerMeeks",30.045,"QTRzC1ADFgs","IA02_MillerMeeks/QTRzC1ADFgs"
"hou2014","IA03","Appel",30.046611,"-t1KUdQ59vU","IA03_Appel/-t1KUdQ59vU"
"hou2014","IA03","Appel",30.000178,"6Y5rIbntCek","IA03_Appel/6Y5rIbntCek"
"hou2014","IA03","Appel",30,"7pskhoYUWaY","IA03_Appel/7pskhoYUWaY"
"hou2014","IA03","Appel",60.395,"C7r37zmuQxM","IA03_Appel/C7r37zmuQxM"
"hou2014","IA03","Appel",30.000178,"COG1eM-U7HQ","IA03_Appel/COG1eM-U7HQ"
"hou2014","IA03","Appel",30,"e8W3jCkVsXA","IA03_Appel/e8W3jCkVsXA"
"hou2014","IA03","Appel",57.073333,"eh7Cpd680cg","IA03_Appel/eh7Cpd680cg"
"hou2014","IA03","Appel",30.045,"kOyPsxUdXp8","IA03_Appel/kOyPsxUdXp8"
"hou2014","IA03","Appel",30.045,"U8E6_o2JG1c","IA03_Appel/U8E6_o2JG1c"
"hou2014","IA03","Appel",30,"W2d9tXpt2ic","IA03_Appel/W2d9tXpt2ic"
"hou2014","IA03","Appel",29.696667,"xmD6gahv2KA","IA03_Appel/xmD6gahv2KA"
"hou2014","IA04","King",30.045,"4Vm46ipn0KU","IA04_King/4Vm46ipn0KU"
"hou2014","IA04","King",62.345,"lKOoutsXqfA","IA04_King/lKOoutsXqfA"
"hou2014","IA04","King",30.418133,"NxZRQbknP3g","IA04_King/NxZRQbknP3g"
"hou2014","IA04","King",61.114911,"o3O__3Gt9yo","IA04_King/o3O__3Gt9yo"
"hou2014","IA04","King",30.091667,"okLR3JXse_I","IA04_King/okLR3JXse_I"
"hou2014","ID02","Simpson",30.045,"fHFxJj_oDxc","ID02_Simpson/fHFxJj_oDxc"
"hou2014","ID02","Simpson",30.046611,"I7JKVHu1pO4","ID02_Simpson/I7JKVHu1pO4"
"hou2014","ID02","Stallings",30.045,"XA5U-87Tigg","ID02_Stallings/XA5U-87Tigg"
"hou2014","IL08","Duckworth",30.673556,"T5mBaMD4XH0","IL08_Duckworth/T5mBaMD4XH0"
"hou2014","IL10","Dold",30.046611,"_Av3LQ0yYvE","IL10_Dold/_Av3LQ0yYvE"
"hou2014","IL10","Dold",15.021667,"1-kkCoZFOU4","IL10_Dold/1-kkCoZFOU4"
"hou2014","IL10","Dold",15.021667,"1v4aWprZV_4","IL10_Dold/1v4aWprZV_4"
"hou2014","IL10","Dold",58.908333,"4sKvC1zfG0M","IL10_Dold/4sKvC1zfG0M"
"hou2014","IL10","Dold",14.953644,"5uMlJP6LS64","IL10_Dold/5uMlJP6LS64"
"hou2014","IL10","Dold",31.856667,"6AZoVFI9AgY","IL10_Dold/6AZoVFI9AgY"
"hou2014","IL10","Dold",15.0233,"fo6n33BSRdE","IL10_Dold/fo6n33BSRdE"
"hou2014","IL10","Dold",12.723333,"KfexQpI1Dxk","IL10_Dold/KfexQpI1Dxk"
"hou2014","IL10","Dold",15.0233,"mxcd5ydGNDc","IL10_Dold/mxcd5ydGNDc"
"hou2014","IL10","Dold",34.133333,"Ovk5oQlU6UI","IL10_Dold/Ovk5oQlU6UI"
"hou2014","IL10","Dold",15.021667,"rVDeqHGxNg0","IL10_Dold/rVDeqHGxNg0"
"hou2014","IL10","Dold",14.953333,"Vz5314Y7Kwk","IL10_Dold/Vz5314Y7Kwk"
"hou2014","IL10","Dold",15.021667,"X5jo_BzN_B8","IL10_Dold/X5jo_BzN_B8"
"hou2014","IL10","Dold",30.000178,"xAwYQ8bGg4E","IL10_Dold/xAwYQ8bGg4E"
"hou2014","IL10","Schneider",33.785,"270pKwA3UhA","IL10_Schneider/270pKwA3UhA"
"hou2014","IL10","Schneider",30.000178,"NEZolqDe-fI","IL10_Schneider/NEZolqDe-fI"
"hou2014","IL10","Schneider",30.000178,"PKEvBCcGsiE","IL10_Schneider/PKEvBCcGsiE"
"hou2014","IL10","Schneider",30.000178,"rFXuYFyGs_Q","IL10_Schneider/rFXuYFyGs_Q"
"hou2014","IL10","Schneider",30.045,"RUaj__lXlEs","IL10_Schneider/RUaj__lXlEs"
"hou2014","IL10","Schneider",30.000178,"sGhmh2Cz9wc","IL10_Schneider/sGhmh2Cz9wc"
"hou2014","IL11","Foster",30.091667,"sHXVFcUFNSQ","IL11_Foster/sHXVFcUFNSQ"
"hou2014","IL12","Enyart",30.091667,"4ufAJe2qWE4","IL12_Enyart/4ufAJe2qWE4"
"hou2014","IL12","Enyart",32.181667,"hIG-9lj9jqk","IL12_Enyart/hIG-9lj9jqk"
"hou2014","IL12","Enyart",33.715,"O_KjiGAJoBw","IL12_Enyart/O_KjiGAJoBw"
"hou2014","IL12","Enyart",30.091667,"xGEaf-yybS4","IL12_Enyart/xGEaf-yybS4"
"hou2014","IL12","Enyart",32.088333,"XopDVnP5Yp4","IL12_Enyart/XopDVnP5Yp4"
"hou2014","IL13","Callis",30.045,"f2HRHC_b59Y","IL13_Callis/f2HRHC_b59Y"
"hou2014","IL13","Callis",30,"FidGQBg9Z0A","IL13_Callis/FidGQBg9Z0A"
"hou2014","IL13","Callis",30.046611,"H4I8napsVcA","IL13_Callis/H4I8napsVcA"
"hou2014","IL13","Callis",30.068333,"lft6hp6lKjw","IL13_Callis/lft6hp6lKjw"
"hou2014","IL13","Callis",29.976667,"opQZitcCrtU","IL13_Callis/opQZitcCrtU"
"hou2014","IL13","Callis",30.045,"S_AGolUUbH4","IL13_Callis/S_AGolUUbH4"
"hou2014","IL13","Callis",30.069833,"T4rxf8H4l_E","IL13_Callis/T4rxf8H4l_E"
"hou2014","IL13","Callis",30.045,"TGmqy0DC2Mc","IL13_Callis/TGmqy0DC2Mc"
"hou2014","IL13","Callis",30.046611,"xEk5MYqQIOY","IL13_Callis/xEk5MYqQIOY"
"hou2014","IL13","Davis",30.046611,"0l5HlzmS7bk","IL13_Davis/0l5HlzmS7bk"
"hou2014","IL13","Davis",30.000178,"4OCbOxbZZVI","IL13_Davis/4OCbOxbZZVI"
"hou2014","IL13","Davis",31.16,"4UIrDO7eLfQ","IL13_Davis/4UIrDO7eLfQ"
"hou2014","IL13","Davis",30.046611,"4Vdho_fn2X4","IL13_Davis/4Vdho_fn2X4"
"hou2014","IL13","Davis",30.000178,"Jqw7rIKkVSI","IL13_Davis/Jqw7rIKkVSI"
"hou2014","IL13","Davis",30.046611,"mcoYt6uOxHs","IL13_Davis/mcoYt6uOxHs"
"hou2014","IL13","Davis",30,"PkStRnZNgTE","IL13_Davis/PkStRnZNgTE"
"hou2014","IL13","Davis",30.000178,"YG6MVVJvFMI","IL13_Davis/YG6MVVJvFMI"
"hou2014","IL17","Bustos",34.040444,"K2bC-guFzHM","IL17_Bustos/K2bC-guFzHM"
"hou2014","IL17","Bustos",30.045,"LArYhQCwa-Q","IL17_Bustos/LArYhQCwa-Q"
"hou2014","IL17","Bustos",30,"MbVXnKT0AGI","IL17_Bustos/MbVXnKT0AGI"
"hou2014","IL17","Bustos",30.046611,"OxqfDuokxyg","IL17_Bustos/OxqfDuokxyg"
"hou2014","IL17","Bustos",30,"V0GOI2HygaE","IL17_Bustos/V0GOI2HygaE"
"hou2014","IL17","Bustos",29.976667,"YcW1B1GmNYg","IL17_Bustos/YcW1B1GmNYg"
"hou2014","IL17","Schilling",30.045,"_b3kW-vRjAg","IL17_Schilling/_b3kW-vRjAg"
"hou2014","IL17","Schilling",30,"_Jq0SCOFzt4","IL17_Schilling/_Jq0SCOFzt4"
"hou2014","IL17","Schilling",30.091667,"f69CAcC30zE","IL17_Schilling/f69CAcC30zE"
"hou2014","IL17","Schilling",30.045,"Hek_A6fYtj0","IL17_Schilling/Hek_A6fYtj0"
"hou2014","IL17","Schilling",30,"Iq2F_45zDmI","IL17_Schilling/Iq2F_45zDmI"
"hou2014","IL17","Schilling",30.091667,"QgObrkeDLHo","IL17_Schilling/QgObrkeDLHo"
"hou2014","IL17","Schilling",30.091667,"QrSpCKLOgXE","IL17_Schilling/QrSpCKLOgXE"
"hou2014","IL17","Schilling",30.045,"vjW1YVT8W2A","IL17_Schilling/vjW1YVT8W2A"
"hou2014","IN02","Walorski",30.091667,"2FeMvVZfVQI","IN02_Walorski/2FeMvVZfVQI"
"hou2014","IN02","Walorski",30.091667,"c8W85wUhZPs","IN02_Walorski/c8W85wUhZPs"
